Site Name,Site Address,Site City,Site State,Site Zip Code,County
MAHEC at Estes Elementary,275 Overlook Rd,Asheville,NC,28803-3316,Buncombe
MAHEC at Fairview Elementary,1355 Charlotte Hwy,Fairview,NC,28730-1400,Buncombe
MAHEC at Koontz Intermediate,305 Overlook Rd,Asheville,NC,28803-3318,Buncombe
MAHEC at McDowell Academy &amp; Early College,54 College Dr,Marion,NC,28752-8728,McDowell
MAHEC at McDowell High School,600 Mcdowell High Dr,Marion,NC,28752-9131,McDowell
MAHEC at Nebo Elementary,254 Nebo School Rd,Nebo,NC,28761-6847,McDowell
MAHEC at Nesbitt Discovery Academy,175 Bingham Rd,Asheville,NC,28806-3800,Buncombe
MAHEC at Old Fort Elementary,128 Mauney Ave,Old Fort,NC,28762-6723,McDowell
MAHEC at Weaverville Elementary School,129 S Main St,Weaverville,NC,28787-9207,Buncombe
MAHEC at West Marion Elementary,820 Marler Rd,Marion,NC,28752-9693,McDowell
MAHEC at West McDowell Middle,346 W McDowell Jr High Sch Rd,Marion,NC,28752-6203,McDowell
MAHEC Cane Creek Primary Care Center,1542 Cane Creek Rd,Fletcher,NC,28732-7423,Buncombe
MAHEC Center for Psychiatry and Mental Wellness,125 Hendersonville Rd,Asheville,NC,28803-2868,Buncombe
MAHEC Family Health Center | Internal Medicine...,123 Hendersonville Rd,Asheville,NC,28803-2868,Buncombe
MAHEC Family Health Center at Deerfield,29 Highbridge Xing,Asheville,NC,28803-3496,Buncombe
MAHEC Family Health Center at Enka/Candler,25 Westridge Market Pl,Candler,NC,28715-9174,Buncombe
MAHEC Family Health Center at Givens,600 Barrett Ln,Asheville,NC,28803-6000,Buncombe
MAHEC Newbridge Primary Care Center,218 Elkwood Ave STE 102,Asheville,NC,28804-2212,Buncombe
MAHEC OBGYN Specialists,119 Hendersonville Rd,Asheville,NC,28803-2868,Buncombe
Alexander Correctional Institution,633 Old Landfill Rd,Taylorsville,NC,28681-8420,Alexander
Anson Correctional Institution,552 Prison Camp Rd,Polkton,NC,28135-6118,Anson
Avery-Mitchell Correctional Institution,600 Amity Park Rd,Spruce Pine,NC,28777-6211,Avery
Bertie Correctional Institution,218 Cooper Hill Rd,Windsor,NC,27983-8501,Bertie
CAPE FEAR VALLEY-BLADEN MEDICAL ASSOCIATES,300A E Mckay St,Elizabethtown,NC,28337-9037,Bladen
MAXTON FAMILY PRACTICE CENTER,1001 W Dr Martin Luther King Jr Dr,Maxton,NC,28364-8385,Robeson
Caswell Correctional Center,444 County Home Rd,Blanch,NC,27212-8488,Caswell
Columbus Correctional Institution,1255 Prison Camp Rd,Whiteville,NC,28472-4887,Columbus
Craggy Correctional Center,22 Canoe Ln,Asheville,NC,28804-8612,Buncombe
Craven Correctional Institution,600 Alligator Rd,Vanceboro,NC,28586-7788,Craven
Eastern Correctional Institution,2821 NC-903,Snow Hill,NC,28580,Greene
Foothills Correctional Institution,5150 Western Ave,Morganton,NC,28655-9696,Burke
Franklin Correctional Center,5918 Nc 39 Hwy S,Bunn,NC,27508-6106,Franklin
Granville Correctional Institution,1001 Veazey Dr,Butner,NC,27509-1649,Granville
Harnett Correctional Institution,1210 E Mcneill St,Lillington,NC,27546-9184,Harnett
Lumberton Correctional Institution,75 Legend Rd,Lumberton,NC,28358-9006,Robeson
Marion Correctional Center,355 Old Glenwood Rd,Marion,NC,28752-7766,McDowell
Mountain View Correctional Institution,545 Amity Park Rd,Spruce Pine,NC,28777-6210,Avery
Nash Correctional Institution,1869 US-64-ALT,Nashville,NC,27856,Nash
Neuse Correctional Institution,701 Stevens Mill Rd,Goldsboro,NC,27530-9712,Wayne
Pamlico Correctional Institution,601 N Third St,Bayboro,NC,28515-9497,Pamlico
Pasquotank Correctional Institution,527 Commerce Dr,Elizabeth City,NC,27909-8327,Pasquotank
Pender Correctional Institution,906 Penderlea Hwy,Burgaw,NC,28425-4545,Pender
Piedmont Correctional Institution,1245 Camp Rd,Salisbury,NC,28147-9233,Rowan
Richmond Correctional Institution,1573 Mcdonald Church Rd,Hoffman,NC,28347-9011,Richmond
Roanoke River Correctional Institution,2787 Caledonia Dr,Halifax,NC,27839,Halifax
Sampson Correctional Institution,700 Northwest Blvd,Clinton,NC,28328-1816,Sampson
Scotland Correctional Institution,22385 Mcgirts Bridge Rd,Laurinburg,NC,28352-6602,Scotland
Southern Correctional Institution,272 Glen Rd,Troy,NC,27371-8321,Montgomery
Tabor Correctional Institution,4600 Swamp Fox Hwy W,Tabor City,NC,28463-8667,Columbus
Warren Correctional Institution,379 Collins Rd,Manson,NC,27553-9086,Warren
Maury Correctional Institution,2668 Moore Rouse Rd,Hookerton,NC,28538,Greene
PEMBROKE FAMILY PRACTICE & URGENT CARE,410 S Jones St,Pembroke,NC,28372-7261,Robeson
AMG1 Harris Blvd,6010 E W T Harris Blvd STE A,Charlotte,NC,28215-4084,Mecklenburg
AMG2 Park Rd,10508 Park Rd STE 130,Charlotte,NC,28210-8526,Mecklenburg
AMG3 Monroe Rd,9835 Monroe Rd STE B,Charlotte,NC,28270-1471,Mecklenburg
AMG4 Dallas,824 Lower Dallas Hwy,Dallas,NC,28034-9368,Gaston
ERLANGER PRIMARY CARE PEACHTREE,125 Medical Park Ln STE H,Murphy,NC,28906-6921,Cherokee
"ACCESS MEDICAL CLINIC NC, PLLC",18901 Ida Mill Rd,Laurel Hill,NC,28351-8326,Scotland
